"artifact"	"year"	"metric"	"rows"	"distinct_values"	"min"	"max"	"nonzero_count"	"finding"	"delimiter"	"columns"	"path"
"output_smoke_days_municipio"	"2020"	"smoke_days"	"278"	"1"	"4.71087201299351"	"4.71087201299351"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2021"	"smoke_days"	"278"	"1"	"2.85792961945547"	"2.85792961945547"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2022"	"smoke_days"	"278"	"1"	"1.00498722591743"	"1.00498722591743"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2023"	"smoke_days"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2024"	"smoke_days"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2015"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2016"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2017"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2018"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2019"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2020"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2021"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2022"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2023"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2024"	"smoke_score_mean"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2015"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2016"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2017"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2018"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2019"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2020"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2021"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2022"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2023"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2024"	"smoke_score_p80"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2015"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2016"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2017"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2018"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2019"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2020"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2021"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2022"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2023"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2024"	"smoke_method"	"278"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2015"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2016"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2017"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2018"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2019"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2020"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2021"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2022"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2023"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2024"	"smoke_missing_flag"	"278"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
